Name,Phone,Address,Website,ABN,URL
Wide Bay Capricorn Battery Recyclers,(07) 4151 4600,Bundaberg North QLD 4670,http://www.wbcbatteryrecyclers.com.au,35089349057,https://www.yellowpages.com.au/qld/bundaberg-north/wide-bay-capricorn-battery-recyclers-14567837-listing.html
Newcastle Rubbish Removal Service,0407 794 769,Mayfield West NSW 2304,http://www.newcastlerubbish.com.au,47737290403,https://www.yellowpages.com.au/nsw/mayfield-west/newcastle-rubbish-removal-service-14163232-listing.html
Challenge Recycling Narrabri,,,,17059209675,https://www.yellowpages.com.au/nsw/narrabri/challenge-recycling-narrabri-12312483-listing.html
Aroundagain,(03) 5021 0739,"13 Scherger Dr, Mildura VIC 3500",http://aroundagain.com.au,68554592464,https://www.yellowpages.com.au/vic/mildura/aroundagain-13003808-listing.html
Solo Resource Recovery,(02) 6674 7656,"86- 88 Chinderah Bypa, Chinderah NSW 2487",http://www.solo.com.au,62398515816,https://www.yellowpages.com.au/nsw/chinderah/solo-resource-recovery-15527942-listing.html
Bull Bros Earthmoving,(08) 8762 0762,,https://www.bullbros.com.au,54128231470,https://www.yellowpages.com.au/sup/bull-bros-earthmoving-15107244-listing.html
Allscrap Metal Recycling Centre,(02) 9727 2114,"1 Christina Rd, Villawood NSW 2163",https://www.megatrade.com.au,84105076113,https://www.yellowpages.com.au/nsw/villawood/allscrap-metal-recycling-centre-14731112-listing.html
Transpacific Cleanaway,13 1339,,http://www.transpacific.com.au,79000164938,https://www.yellowpages.com.au/sup/transpacific-cleanaway-15502759-listing.html
Melbourne VIP Cash For Cars,0437 773 905,"Unit 3 2 Lace St, Eumemmerring VIC 3177",https://melbournevipcashforcars.com.au,51624175097,https://www.yellowpages.com.au/vic/eumemmerring/melbourne-vip-cash-for-cars-1000002254191-listing.html
Australian Paper Recycling,1300 363 033,,http://www.shred-x.com.au,44123767153,https://www.yellowpages.com.au/sup/australian-paper-recycling-12196590-listing.html
The Enterprise Centre - A Division of Mai-Wel,(02) 4932 8599,"115A South St, Telarah NSW 2320",http://www.maiwel.com.au/BusinessesProducts/ENT,88060661476,https://www.yellowpages.com.au/nsw/telarah/the-enterprise-centre-a-division-of-mai-wel-14820578-listing.html
Kenney-Pierce Timber,0438 622 181,"34 Lighthorse Dr, Seymour VIC 3660",http://www.kenneypierce.com.au,32006930258,https://www.yellowpages.com.au/vic/seymour/kenney-pierce-timber-15422769-listing.html
Hart Recycling,(03) 9315 3577,"90-92 Boundary Rd, Sunshine West VIC 3020",http://www.hartrecycling.com.au,59166025789,https://www.yellowpages.com.au/vic/sunshine-west/hart-recycling-12826360-listing.html
Wyndham Metal Recycling,0432 427 566,Werribee VIC 3030,https://www.facebook.com/Wyndhammetalrecycling,15767007663,https://www.yellowpages.com.au/vic/werribee/wyndham-metal-recycling-15678789-listing.html
All Cash For Car,0412 293 176,"14 Kingston Ave, Narre Warren South VIC 3805",https://allcashforcar.com,92626533122,https://www.yellowpages.com.au/vic/narre-warren-south/all-cash-for-car-1000002909835-listing.html
Nationwide Connect PL (PVC) Recyclers,(03) 9408 4414,,http://www.nwcrecycling.com.au,93069103260,https://www.yellowpages.com.au/sup/nationwide-connect-pl-pvc-recyclers-12611293-listing.html
Smallmon Brothers Waste & Recycling,(02) 6925 7008,"32 Bomen Rd, Bomen NSW 2650",https://www.smallmonbrotherswaste.com.au,91160179715,https://www.yellowpages.com.au/nsw/bomen/smallmon-brothers-waste-recycling-1000002828605-listing.html
Signal Waste & Recycling,(08) 8162 5544,,http://www.signalwaste.com.au,12091283153,https://www.yellowpages.com.au/sup/signal-waste-recycling-14892848-listing.html
Aussie Waste Recycling,0417 682 424,"31 Goodhugh St, East Maitland NSW 2323",http://betterwipers.com.au/about-us,35150832447,https://www.yellowpages.com.au/nsw/east-maitland/aussie-waste-recycling-1000002343391-listing.html
Trevor Hatch Waste & Recycling,(08) 8449 4259,Largs Bay SA 5016,,21988043978,https://www.yellowpages.com.au/sa/largs-bay/trevor-hatch-waste-recycling-14965767-listing.html
Carey's Waste & Recycling,0400 666 180,Somerville VIC 3912,,71846110344,https://www.yellowpages.com.au/vic/somerville/careys-waste-recycling-11981172-listing.html
Western Region Waste & Recycling Centre,0488 795 580,"8 Rowsley Station Rd, Maddingley VIC 3340",,85860162724,https://www.yellowpages.com.au/vic/maddingley/western-region-waste-recycling-centre-1000002372892-listing.html
Canberra Commercial Waste & Recycling Pty Ltd,(02) 6284 3444,"21 Wycombe St, Queanbeyan NSW 2620",,13141955580,https://www.yellowpages.com.au/nsw/queanbeyan/canberra-commercial-waste-recycling-pty-ltd-13165101-listing.html
Waste Converters Recycling Pty Ltd,(03) 9799 1935,"185 Westernport Hwy, Dandenong South VIC 3175",http://www.wasteconverters.com.au,58097356879,https://www.yellowpages.com.au/vic/dandenong-south/waste-converters-recycling-pty-ltd-14917020-listing.html
DB Waste and Recycling,0469 359 087,Truganina VIC 3029,https://www.dbwaste.com.au,95686969406,https://www.yellowpages.com.au/vic/truganina/db-waste-and-recycling-1000002988522-listing.html
A Charltons Waste Paper Recycling,(02) 9668 9370,Kurnell NSW 2231,,52363110612,https://www.yellowpages.com.au/nsw/kurnell/a-charltons-waste-paper-recycling-12495687-listing.html
Albino Skips Recycling & Waste,0419 541 542,Ulladulla NSW 2539,,75618455450,https://www.yellowpages.com.au/nsw/ulladulla/albino-skips-recycling-waste-12339276-listing.html
Ezy Waste n Recycle,1300 305 776,"59-61 South St, South Kempsey NSW 2440",https://www.ezygroupservices.com.au,91101047625,https://www.yellowpages.com.au/nsw/south-kempsey/ezy-waste-n-recycle-15354657-listing.html
Waste Converters Timber Recycling,(03) 9799 1935,"Cnr Westernport Hwy and Bayliss Rd, Dandenong South VIC 3175",,50862683811,https://www.yellowpages.com.au/vic/dandenong-south/waste-converters-timber-recycling-12566726-listing.html
A Charlton's Waste Paper Recycling,(02) 9668 8337,"103 Tasman St, Kurnell NSW 2231",,52363110612,https://www.yellowpages.com.au/nsw/kurnell/a-charltons-waste-paper-recycling-14998711-listing.html
AusWaste Recycling Pty Ltd,1300 288 802,"Suite 202, Sunnybank Times Square, 250 McCullough St, Sunnybank QLD 4109",http://www.auswaste.com.au,18102521460,https://www.yellowpages.com.au/qld/sunnybank/auswaste-recycling-pty-ltd-14735839-listing.html
Workhorse Waste & Recycle P/L,(02) 9834 3188,,,64117967281,https://www.yellowpages.com.au/sup/workhorse-waste-recycle-p-l-14391717-listing.html
Smart Parts,(03) 5334 1806,,http://www.smartparts.com.au,26122909282,https://www.yellowpages.com.au/sup/smart-parts-13431555-listing.html
All Tuggerah City Auto Dismantlers,(02) 4353 7671,,https://www.carwreckersnsw.com.au,35135640087,https://www.yellowpages.com.au/nsw/sydney/all-tuggerah-city-auto-dismantlers-1000000778850-listing.html
All Four X 4 Spares,(02) 4952 2320,"6 McDougall St, Kotara NSW 2289",http://www.allfourx4.com.au,87791670532,https://www.yellowpages.com.au/nsw/kotara/all-four-x-4-spares-12881450-listing.html
Wanneroo 4 x 4 Dismantlers,(08) 9309 2444,,http://www.wanneroo4x4wreckers.com.au,58076375374,https://www.yellowpages.com.au/wa/midland/wanneroo-4-x-4-dismantlers-1000002988007-listing.html
Murwillumbah Motor Wreckers,(02) 6672 2869,,https://murwillumbahwreckers.com.au,84844061048,https://www.yellowpages.com.au/nsw/tweed-heads-south/murwillumbah-motor-wreckers-15452080-listing.html
Central Hills Auto Wreckers,(08) 8391 0461,"6 Griffiths Ct, Littlehampton SA 5250",https://www.centralhillsauto.com.au,70890188331,https://www.yellowpages.com.au/sa/littlehampton/central-hills-auto-wreckers-15023826-listing.html
Warragul Motor Wreckers,(03) 5623 5855,"Lot 6 Spring St, Warragul VIC 3820",http://gippsland.com/web/wglmotorwreckers,87005311277,https://www.yellowpages.com.au/vic/warragul/warragul-motor-wreckers-13526778-listing.html
G M S Spares,(02) 9773 8384,"26 Mavis St, Revesby NSW 2212",https://www.gmsspares.com.au,67093339676,https://www.yellowpages.com.au/nsw/revesby/g-m-s-spares-12172496-listing.html
Machinery Drive Wreckers,(07) 5524 4222,"20 Pacific Hwy, Burleigh Heads QLD 4220",https://machinerydrive.com.au,90088223944,https://www.yellowpages.com.au/qld/burleigh-heads/machinery-drive-wreckers-1000000736427-listing.html
Great Western Auto Wreckers,,,,99471168408,https://www.yellowpages.com.au/nsw/orange/great-western-auto-wreckers-15443526-listing.html
Warwick Wrecking Co,(07) 4661 4555,"121 McEvoy Street, Warwick QLD 4370",,74556679094,https://www.yellowpages.com.au/qld/warwick/warwick-wrecking-co-12326398-listing.html
Bunbury Auto Wreckers,(08) 9725 4105,"Lot 24 Halifax Dr, Bunbury WA 6230",,54250711845,https://www.yellowpages.com.au/wa/bunbury/bunbury-auto-wreckers-14073082-listing.html
Logan City Park Ridge Wreckers,(07) 3805 5999,"46 Railway Parade, Loganlea QLD 4131",http://logancityparkridgewrecking.com.au,99098865662,https://www.yellowpages.com.au/qld/loganlea/logan-city-park-ridge-wreckers-15057176-listing.html
Blacktown Wreckers,0421 983 298,"14 Harvey Rd, Kings Park NSW 2148",,12267116009,https://www.yellowpages.com.au/nsw/kings-park/blacktown-wreckers-11971524-listing.html
Dry Creek Auto Wreckers,(08) 8260 3088,"310 Cormack Rd, Wingfield SA 5013",https://www.drycreekwreckers.com.au,89050773816,https://www.yellowpages.com.au/sa/wingfield/dry-creek-auto-wreckers-14893036-listing.html
Grant Walker Parts,(03) 9762 7233,"56 Holloway Dr, Bayswater VIC 3153",http://www.grantwalker.com.au,92225422865,https://www.yellowpages.com.au/vic/bayswater/grant-walker-parts-12442255-listing.html
Corio Auto Parts,(03) 5278 8588,"264 Thompson Rd, North Geelong VIC 3215",http://www.corioautoparts.com.au,22825073419,https://www.yellowpages.com.au/vic/north-geelong/corio-auto-parts-12221783-listing.html
Penrith Auto Parts Plus,(02) 4721 0006,"32-34 Cox Ave, Kingswood NSW 2747",http://www.penrithautoparts.com.au,78133975363,https://www.yellowpages.com.au/nsw/kingswood/penrith-auto-parts-plus-13215822-listing.html
City Dismantlers,(08) 8262 3588,Gepps Cross SA 5094,http://www.citydismantlers.com.au,52063563502,https://www.yellowpages.com.au/sa/gepps-cross/city-dismantlers-12163854-listing.html
Niss4x4 Autospares,(03) 9856 9206,"41 Buchanan Rd (Cnr Grieve Pde), Brooklyn VIC 3012",http://www.niss4x4.com.au,33256627127,https://www.yellowpages.com.au/vic/brooklyn/niss4x4-autospares-14551469-listing.html
Central Motor Wreckers - Ballarat VIC,(03) 5332 1721,"836 Humffray St, Mt Pleasant VIC 3350",http://www.centralmotorwreckers.com.au,18005515935,https://www.yellowpages.com.au/vic/mt-pleasant/central-motor-wreckers-ballarat-vic-12776981-listing.html
NQ Crash & 4WD Spares,(07) 4030 8400,Cairns QLD 4870,http://www.nqcrash.com.au,87096982731,https://www.yellowpages.com.au/qld/cairns/nq-crash-4wd-spares-14004274-listing.html
Jeeepart Recyclers,(07) 4128 9422,"2-20 Beck Rd, Urangan QLD 4655",http://www.j-p-r.com,56071591430,https://www.yellowpages.com.au/qld/urangan/jeeepart-recyclers-12487394-listing.html
Nisswreck,(08) 8347 0111,"59 South Tce, Wingfield SA 5013",http://www.nisswreck.com.au,35078042618,https://www.yellowpages.com.au/sa/wingfield/nisswreck-11843711-listing.html
Alljap Auto Parts,(07) 3865 2221,"241B Toombul Rd, Northgate QLD 4013",http://www.alljap.net,25134178813,https://www.yellowpages.com.au/qld/northgate/alljap-auto-parts-11959762-listing.html
Twin City Auto Dismantlers,(02) 6041 2550,"711 Drome St, East Albury NSW 2640",http://www.twincityautodismantlers.com.au,38763537429,https://www.yellowpages.com.au/nsw/east-albury/twin-city-auto-dismantlers-14252042-listing.html
Perth 4WD Centre,(08) 9470 1755,"87 Kew St, Welshpool WA 6106",http://www.perth4wd.com.au,67596412733,https://www.yellowpages.com.au/wa/welshpool/perth-4wd-centre-15058091-listing.html
West Coast Dismantlers,(08) 8682 3590,"52 Proper Bay Rd, Port Lincoln SA 5606",https://www.facebook.com/wcd0052,90116242297,https://www.yellowpages.com.au/sa/port-lincoln/west-coast-dismantlers-11919779-listing.html
Honbits,,,,67164440591,https://www.yellowpages.com.au/wa/rockingham/honbits-14636224-listing.html
World Wide Prestige Spares,(03) 9357 5313,"34 Killara Rd, Campbellfield VIC 3061",http://worldwidespares.com.au,54674671348,https://www.yellowpages.com.au/vic/campbellfield/world-wide-prestige-spares-1000002264891-listing.html
Fairford Spares,(02) 9709 4777,"109 Gow St, Padstow NSW 2211",http://www.fairfordspares.com,64103855876,https://www.yellowpages.com.au/nsw/padstow/fairford-spares-13775094-listing.html
JMG Auto Parts,(02) 8764 0080,"39 Larra St, Yennora NSW 2161",https://jmgautos.com.au,37636872190,https://www.yellowpages.com.au/nsw/yennora/jmg-auto-parts-1000002931969-listing.html
Dandenong Car Wreckers,(03) 9792 9321,"95 South Gippsland Hwy, Dandenong South VIC 3175",http://www.dandenongcarwreckers.com.au,86703037891,https://www.yellowpages.com.au/vic/dandenong-south/dandenong-car-wreckers-12371420-listing.html
Sandgate Wreckers,(07) 3269 0999,"95 Kempster St, Sandgate QLD 4017",http://www.sandgatewreckers.com.au,31072993811,https://www.yellowpages.com.au/qld/sandgate/sandgate-wreckers-12932666-listing.html
Lithgow Auto Wreckers & Repairers,(02) 6351 2367,"60 Bells Rd, Lithgow NSW 2790",https://lithgowwreckers.business.site,63681035030,https://www.yellowpages.com.au/nsw/lithgow/lithgow-auto-wreckers-repairers-1000002794105-listing.html
Gawler Motor Wrecking,(08) 8522 5677,"3 Prescott Crst, Gawler Belt SA 5118",http://www.gawlerwrecking.com.au,28517226310,https://www.yellowpages.com.au/sa/gawler-belt/gawler-motor-wrecking-11928252-listing.html
Telford Motors,(03) 9587 3418,,http://www.fordtransitspares.com.au,68192109088,https://www.yellowpages.com.au/sup/telford-motors-12526607-listing.html
Wagga Car Wreckers,(02) 6921 3371,Wagga Wagga NSW 2650,,84352828124,https://www.yellowpages.com.au/nsw/wagga-wagga/wagga-car-wreckers-14159740-listing.html
Commercial Wreckers R Us,(02) 9708 1322,Greenacre NSW 2190,,57759776550,https://www.yellowpages.com.au/nsw/greenacre/commercial-wreckers-r-us-14767866-listing.html
A.A. Auto Dismantling Ford,(02) 9707 1799,"43 Rosedale Ave, Greenacre NSW 2190",http://www.aaautodismantlingford.com.au,92002975788,https://www.yellowpages.com.au/nsw/greenacre/aa-auto-dismantling-ford-12260734-listing.html
National Auto Dismantlers Pty Ltd,(02) 9725 3072,"761 The Horsley Dr, Smithfield NSW 2164",http://www.nationaldismantlers.com.au,30166618542,https://www.yellowpages.com.au/nsw/smithfield/national-auto-dismantlers-pty-ltd-15505733-listing.html
Top Spot Auto Dismantlers,1300 720 101,"12B Wireless Rd East, Mt Gambier SA 5290",http://www.topspotauto.com.au,67947781634,https://www.yellowpages.com.au/sa/mt-gambier/top-spot-auto-dismantlers-11855264-listing.html
Wunghnu Auto Wreckers,(03) 5862 2220,"35 Welch St, Wunghnu VIC 3635",http://www.oneuwreckers.com.au,56903622889,https://www.yellowpages.com.au/vic/wunghnu/wunghnu-auto-wreckers-14044218-listing.html
Castlemaine Car Parts,(03) 5472 4244,"14 Langslow St, Castlemaine VIC 3450",,66172096889,https://www.yellowpages.com.au/vic/castlemaine/castlemaine-car-parts-15540759-listing.html
A.P. Panel Warehouse,(08) 8359 6875,"Unit 25 11-31 Port Wakefield Rd, Gepps Cross SA 5094",,15674868403,https://www.yellowpages.com.au/sa/gepps-cross/ap-panel-warehouse-14709910-listing.html
Athol Park Ford Wreckers,(08) 8341 1122,"242 Grand Junction Rd West, Athol Park SA 5012",http://www.fordwreckers.com,23144920150,https://www.yellowpages.com.au/sa/athol-park/athol-park-ford-wreckers-11848283-listing.html
Just Nissmaz,(08) 8359 1444,"152 South Tce, Wingfield SA 5013",http://www.nissmaz.com.au,86100130229,https://www.yellowpages.com.au/sa/wingfield/just-nissmaz-13099894-listing.html
All Week Wrecking,(03) 9793 1033,"10 Maxwell St, Dandenong South VIC 3175",,98937416824,https://www.yellowpages.com.au/vic/dandenong-south/all-week-wrecking-14553996-listing.html
Gold Coast Car Parts,(07) 5597 0400,"14 Kamholtz Ct, Molendinar QLD 4214",,27672329074,https://www.yellowpages.com.au/qld/molendinar/gold-coast-car-parts-11889233-listing.html
Ballarat Scrap Metal & Recyclers,(03) 5332 0513,"8-18 Kossuth St, Sebastopol VIC 3356",http://www.ballaratscrapmetals.com.au,20639772821,https://www.yellowpages.com.au/vic/sebastopol/ballarat-scrap-metal-recyclers-14973218-listing.html?isTopOfList=true&premiumProductId=400009623217
Busby's Recycling,(07) 4632 1003,"377 Taylor St, Wilsonton QLD 4350",http://scrapmetaltoowoomba.com.au,44913103567,https://www.yellowpages.com.au/qld/wilsonton/busbys-recycling-12734393-listing.html
ADL Metals Pty Ltd,(02) 9861 0183,"47 Egerton Silverwater 2128, Silverwater NSW 2128",http://www.adlmetals.com.au,71089092811,https://www.yellowpages.com.au/nsw/silverwater/adl-metals-pty-ltd-12003415-listing.html
Lucky's Scrap Metals,(02) 4958 1271,"21 Racecourse Rd, Teralba NSW 2284",http://www.luckysscrapmetal.com.au,52098115747,https://www.yellowpages.com.au/nsw/teralba/luckys-scrap-metals-14111495-listing.html
Wagga Scrap Metals,(02) 6931 2102,"163-165 Fernleigh Rd, Wagga Wagga NSW 2650",https://www.waggascrapmetals.com.au,38152780900,https://www.yellowpages.com.au/nsw/wagga-wagga/wagga-scrap-metals-12155798-listing.html
Bayswater Metal Recycling,0468 393 968,"58 Malvern St, Bayswater VIC 3153",http://www.bmetalrecycling.com.au,98681388492,https://www.yellowpages.com.au/vic/bayswater/bayswater-metal-recycling-1000002975306-listing.html
Hampshire Recycling,(08) 8264 3139,"24 Pleasant Gr, Holden Hill SA 5088",http://www.hampshirerecycling.com.au,61051872434,https://www.yellowpages.com.au/sa/holden-hill/hampshire-recycling-14189663-listing.html
Daws Road Recycling Centre,(08) 8277 5588,"76 Daws Rd, Edwardstown SA 5039",http://www.recyclingsa.com.au,86599497827,https://www.yellowpages.com.au/sa/edwardstown/daws-road-recycling-centre-14607465-listing.html
Australian Recycling Group,(08) 9452 8822,"12 Church Rd, Maddington WA 6109",,37116318793,https://www.yellowpages.com.au/wa/maddington/australian-recycling-group-12795445-listing.html
Double B Metals Pty Ltd,(03) 5480 9143,"Lot 1 Hillside Rd, Moama NSW 2731",http://www.scrapmetalbuyers.com.au,66263574915,https://www.yellowpages.com.au/nsw/moama/double-b-metals-pty-ltd-12440602-listing.html
Orana Wool,(02) 6882 5666,"21L Gilgandra Rd, Dubbo NSW 2830",https://www.facebook.com/oranawoolscrapmetal,11876482100,https://www.yellowpages.com.au/nsw/dubbo/orana-wool-11943986-listing.html
Millers Metal Recycling,,,,34297711644,https://www.yellowpages.com.au/nsw/tamworth/millers-metal-recycling-13962517-listing.html
North Western Metal Recyclers,(08) 8645 1251,"6 Oborn St, Whyalla Norrie SA 5608",http://northwesternmetalrecyclers.com.au,65638711205,https://www.yellowpages.com.au/sa/whyalla-norrie/north-western-metal-recyclers-15413459-listing.html
Enviro Scrap Metal Recyclists,(08) 8532 2477,"154-164 Thomas St, Murray Bridge SA 5253",http://www.enviroscrapmetal.com.au,61934911706,https://www.yellowpages.com.au/sa/murray-bridge/enviro-scrap-metal-recyclists-12385933-listing.html
Geraldton Scrap Metal,0429 800 049,"36 Boyd St, Webberton WA 6530",http://www.geraldtonscrapmetal.com.au,80217452827,https://www.yellowpages.com.au/wa/webberton/geraldton-scrap-metal-14755786-listing.html
Flint's Rural Supplies,0407 766 703s only,"22/24 Martin St, Coolah NSW 2843",https://www.flintsrural.com.au,36503042851,https://www.yellowpages.com.au/nsw/coolah/flints-rural-supplies-14391968-listing.html
Rockhampton Metal Recyclers,0407 139 392,"256 Lion Creek Rd, West Rockhampton QLD 4700",http://www.rockhamptonmetalrecyclers.com.au,93100710610,https://www.yellowpages.com.au/qld/west-rockhampton/rockhampton-metal-recyclers-1000000746708-listing.html
Ipswich Metal Recycling,0426 220 912,"Shed 9/ 1 Turley St, Ipswich QLD 4305",https://www.facebook.com/ipswichmetalrecycling,24239730541,https://www.yellowpages.com.au/qld/ipswich/ipswich-metal-recycling-1000001712213-listing.html
Eccles Scrap Metal,(03) 5562 3227,"6 Watson St, Warrnambool VIC 3280",,75108743844,https://www.yellowpages.com.au/vic/warrnambool/eccles-scrap-metal-15557565-listing.html
West Coast Metals Recycling PTY LTD,(08) 9248 2207,"22 Crocker Dr, Malaga WA 6090",https://www.westcoastmetals.com.au,93614821395,https://www.yellowpages.com.au/wa/malaga/west-coast-metals-recycling-pty-ltd-13052857-listing.html
Metal Men Recycling - 18 Drovers Place Pakenham,(03) 5941 6677,"18 Drovers Pl, Pakenham VIC 3810",http://www.metalmenrecycling.com.au,46736812039,https://www.yellowpages.com.au/vic/pakenham/metal-men-recycling-18-drovers-place-pakenham-15058242-listing.html
Future Metals Recycling,1300 172 727,"194 - 204 Ordish Rd, Dandenong South VIC 3175",http://www.futuremetals.com.au,83129407790,https://www.yellowpages.com.au/vic/dandenong-south/future-metals-recycling-14336775-listing.html
Matthews Metal Management,,,,90113352720,https://www.yellowpages.com.au/nsw/metford/matthews-metal-management-15512348-listing.html
Haggarty Group QLD Pty Ltd,(07) 3281 8144,"347- 349 Brisbane St, West Ipswich QLD 4305",http://www.haggarty.com.au/services.php?pag_id=15,62142220184,https://www.yellowpages.com.au/qld/west-ipswich/haggarty-group-qld-pty-ltd-12937892-listing.html
Fox Contractors,0408 813 542,Murray Bridge SA 5253,https://www.foxcontractors.com.au,89907357354,https://www.yellowpages.com.au/sa/murray-bridge/fox-contractors-15388850-listing.html
Normetals Pty Ltd,(08) 8240 0066,"255 Grand Junction Rd, Ottoway SA 5013",http://normetals.com.au,57008035130,https://www.yellowpages.com.au/sa/ottoway/normetals-pty-ltd-11931112-listing.html
Complete Metal & Waste Industries,(02) 9531 8961,"38 York Rd, Ingleburn NSW 2565",http://completemetal.com.au,31081814397,https://www.yellowpages.com.au/nsw/ingleburn/complete-metal-waste-industries-14065119-listing.html
Pittsworth Metals,0408 467 972,"37 Grevillea St, Pittsworth QLD 4356",,32163866171,https://www.yellowpages.com.au/qld/pittsworth/pittsworth-metals-15105747-listing.html
Amit Metals Pty. Ltd,0423 335 376,"33 Green St, Doveton VIC 3177",https://www.amitmetals.com.au,58124577653,https://www.yellowpages.com.au/vic/doveton/amit-metals-pty-ltd-15507943-listing.html
Norstar Steel Recyclers,0409 183 803,"191-205 Dohertys Rd, Laverton North VIC 3026",http://www.norstar.com.au,55353881285,https://www.yellowpages.com.au/vic/laverton-north/norstar-steel-recyclers-1000001680129-listing.html
Kidd Metals Pty Ltd,0418 325 736,"5-7 Kinder St, Campbellfield VIC 3061",https://www.kiddmetals.com,14168210919,https://www.yellowpages.com.au/vic/campbellfield/kidd-metals-pty-ltd-15363743-listing.html
Sovereign Metals & Recycling Pty Ltd,(07) 3889 8571,"17 Duntroon St, Brendale QLD 4500",https://www.sovereignmetals.net,98109618742,https://www.yellowpages.com.au/qld/brendale/sovereign-metals-recycling-pty-ltd-14105216-listing.html
Transformer Metals,(03) 5278 4869,"116 Victoria St, North Geelong VIC 3215",http://www.northshorescrapmetalrecycling.com.au,90880625663,https://www.yellowpages.com.au/vic/north-geelong/transformer-metals-1000001977204-listing.html
SEQ Recycling Services,0418 741 109,Caloundra QLD 4551,http://seqrecyclingservices.com.au,20825136153,https://www.yellowpages.com.au/qld/caloundra/seq-recycling-services-13527695-listing.html
Cape Divine Pty Ltd,(08) 8598 0375,,https://www.capedivine.com.au,73081163535,https://www.yellowpages.com.au/sup/cape-divine-pty-ltd-12121459-listing.html
Collin's Recycling Depot,(08) 9457 3973,"16 Kembla Way, Willetton WA 6155",http://www.collinsrecycling.com.au,44610413959,https://www.yellowpages.com.au/wa/willetton/collins-recycling-depot-12773709-listing.html
ACT Car Recyclers,(02) 6296 6867,Kambah ACT 2902,http://www.actcarrecyclers.com.au,72064982382,https://www.yellowpages.com.au/act/kambah/act-car-recyclers-14380187-listing.html
Brisbane Scrap Recyclers,(07) 3208 5166,"51 Rowland St, Slacks Creek QLD 4127",http://www.brisbanemetalmarket.com.au,72905772194,https://www.yellowpages.com.au/qld/slacks-creek/brisbane-scrap-recyclers-13909801-listing.html
Associated Scrap Metals Pty Ltd,(02) 9905 2240,"6 Winbourne Rd, Brookvale NSW 2100",http://www.associatedscrapmetals.com.au,59068048573,https://www.yellowpages.com.au/nsw/brookvale/associated-scrap-metals-pty-ltd-14718023-listing.html
Ezy Waste n Recycle,1300 305 776,"59-61 South St, South Kempsey NSW 2440",https://www.ezygroupservices.com.au,91101047625,https://www.yellowpages.com.au/nsw/south-kempsey/ezy-waste-n-recycle-1000002917507-listing.html
ATZ Scrap Metal,(03) 9961 4760,"24 Stephenson Rd, Seaford VIC 3198",https://www.facebook.com/pages/category/Waste-Management-Company/ATZ-auto-wrecker-and-Scrap-metal-113490790388117,74641339031,https://www.yellowpages.com.au/vic/seaford/atz-scrap-metal-1000002930411-listing.html
Smallmon Brothers Waste & Recycling,(02) 6925 7008,"32 Bomen Rd, Bomen NSW 2650",https://www.smallmonbrotherswaste.com.au,91160179715,https://www.yellowpages.com.au/nsw/bomen/smallmon-brothers-waste-recycling-1000002828343-listing.html
Trashaway,(03) 6245 0450,"6 Mcintyre St, Mornington TAS 7018",https://www.trashaway.net.au,47161610124,https://www.yellowpages.com.au/tas/mornington/trashaway-1000002262058-listing.html
Toowoomba Paper Recyclers,0459 274 733,"15 Thackeray St, Toowoomba QLD 4350",https://www.toowoombapaperrecyclers.com.au,24293742842,https://www.yellowpages.com.au/qld/toowoomba/toowoomba-paper-recyclers-14770903-listing.html
Waste Converters Recycling Pty Ltd,(03) 9799 1935,"185 Westernport Hwy, Dandenong South VIC 3175",http://www.wasteconverters.com.au,50862683811,https://www.yellowpages.com.au/vic/dandenong-south/waste-converters-recycling-pty-ltd-14917020-listing.html
Glass Recovery Services,(03) 9309 8244,"82-88 Maffra St, Coolaroo VIC 3048",http://www.glassrecovery.com.au,13130869920,https://www.yellowpages.com.au/vic/coolaroo/glass-recovery-services-14684788-listing.html
Australian Paper Recycling,1300 363 033,,http://www.shred-x.com.au,62000017372,https://www.yellowpages.com.au/sup/australian-paper-recycling-12196590-listing.html
Beutel Oughtred Sons Pty Ltd,(07) 4638 4438,"38-72 Griffiths St, Harlaxton QLD 4350",,86113614396,https://www.yellowpages.com.au/qld/harlaxton/beutel-oughtred-sons-pty-ltd-13005983-listing.html
Hagen Oil,(03) 6334 4664,"26 Murphy St, Invermay TAS 7248",,71076085884,https://www.yellowpages.com.au/tas/invermay/hagen-oil-14331598-listing.html
Wide Bay Capricorn Battery Recyclers,(07) 4151 4600,Bundaberg North QLD 4670,http://www.wbcbatteryrecyclers.com.au,35089349057,https://www.yellowpages.com.au/qld/bundaberg-north/wide-bay-capricorn-battery-recyclers-14567837-listing.html
Ecodynamics Group,1300 782 266,Keilor East VIC 3033,https://www.ecodynamics.com.au,16608635490,https://www.yellowpages.com.au/vic/keilor-east/ecodynamics-group-14637352-listing.html
KS Environmental,(03) 9551 7833,"544 Boundary Rd, Dingley VIC 3172",http://www.ksenvironmental.com.au,96004687709,https://www.yellowpages.com.au/vic/dingley/ks-environmental-13624992-listing.html
Scanline,(02) 9627 6600,"55 Princes St, Riverstone NSW 2765",https://scanlineoil.com.au/used-cooking-oil-collection-service,96137319987,https://www.yellowpages.com.au/nsw/riverstone/scanline-12059276-listing.html
